frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_1,,13,block4_phase_1_t13,0.0,865.600113,905.454483,iti_onset_dur_1.079,
1,phase_1,,13,block4_phase_1_t13,0.017338,865.617238,905.471821,,
2,phase_1,,13,block4_phase_1_t13,0.033237,865.633129,905.48772,,
3,phase_1,,13,block4_phase_1_t13,0.049899,865.649774,905.504382,,
4,phase_1,,13,block4_phase_1_t13,0.066686,865.666556,905.521169,,
5,phase_1,,13,block4_phase_1_t13,0.083261,865.683213,905.537744,,
6,phase_1,,13,block4_phase_1_t13,0.099991,865.69988,905.554474,,
7,phase_1,,13,block4_phase_1_t13,0.116813,865.716671,905.571296,,
8,phase_1,,13,block4_phase_1_t13,0.133488,865.733542,905.587971,,
9,phase_1,,13,block4_phase_1_t13,0.150948,865.750945,905.605431,,
10,phase_1,,13,block4_phase_1_t13,0.167553,865.768523,905.622036,,
11,phase_1,,13,block4_phase_1_t13,0.183526,865.783867,905.638009,,
12,phase_1,,13,block4_phase_1_t13,0.20098,865.801131,905.655462,,
13,phase_1,,13,block4_phase_1_t13,0.216733,865.816917,905.671215,,
14,phase_1,,13,block4_phase_1_t13,0.233697,865.833654,905.68818,,
15,phase_1,,13,block4_phase_1_t13,0.250241,865.850229,905.704724,,
16,phase_1,,13,block4_phase_1_t13,0.267305,865.867396,905.721788,,
17,phase_1,,13,block4_phase_1_t13,0.283722,865.883823,905.738205,,
18,phase_1,,13,block4_phase_1_t13,0.300662,865.900673,905.755145,,
19,phase_1,,13,block4_phase_1_t13,0.317362,865.917441,905.771845,,
20,phase_1,,13,block4_phase_1_t13,0.334328,865.934321,905.788811,,
21,phase_1,,13,block4_phase_1_t13,0.350134,865.950106,905.804617,,
22,phase_1,,13,block4_phase_1_t13,0.367919,865.967882,905.822402,,
23,phase_1,,13,block4_phase_1_t13,0.38389,865.98404,905.838373,,
24,phase_1,,13,block4_phase_1_t13,0.400735,866.000838,905.855218,,
25,phase_1,,13,block4_phase_1_t13,0.417535,866.01762,905.872018,,
26,phase_1,,13,block4_phase_1_t13,0.434279,866.034351,905.888762,,
27,phase_1,,13,block4_phase_1_t13,0.450463,866.050535,905.904945,,
28,phase_1,,13,block4_phase_1_t13,0.467526,866.067796,905.922008,,
29,phase_1,,13,block4_phase_1_t13,0.484593,866.084948,905.939076,,
30,phase_1,,13,block4_phase_1_t13,0.500753,866.10081,905.955236,,
31,phase_1,,13,block4_phase_1_t13,0.516844,866.116826,905.971327,,
32,phase_1,,13,block4_phase_1_t13,0.533596,866.133605,905.988079,,
33,phase_1,,13,block4_phase_1_t13,0.550713,866.150825,906.005196,,
34,phase_1,,13,block4_phase_1_t13,0.567407,866.167509,906.02189,,
35,phase_1,,13,block4_phase_1_t13,0.584214,866.184302,906.038697,,
36,phase_1,,13,block4_phase_1_t13,0.600813,866.200807,906.055296,,
37,phase_1,,13,block4_phase_1_t13,0.617474,866.217593,906.071957,,
38,phase_1,,13,block4_phase_1_t13,0.633952,866.23414,906.088435,,
39,phase_1,,13,block4_phase_1_t13,0.650689,866.250798,906.105172,,
40,phase_1,,13,block4_phase_1_t13,0.667311,866.267308,906.121794,,
41,phase_1,,13,block4_phase_1_t13,0.684101,866.284079,906.138584,,
42,phase_1,,13,block4_phase_1_t13,0.700828,866.300877,906.155311,,
43,phase_1,,13,block4_phase_1_t13,0.716804,866.316904,906.171287,,
44,phase_1,,13,block4_phase_1_t13,0.734249,866.334297,906.188732,,
45,phase_1,,13,block4_phase_1_t13,0.749682,866.349587,906.204165,,
46,phase_1,,13,block4_phase_1_t13,0.766544,866.366484,906.221027,,
47,phase_1,,13,block4_phase_1_t13,0.783119,866.382977,906.237602,,
48,phase_1,,13,block4_phase_1_t13,0.799828,866.399805,906.254311,,
49,phase_1,,13,block4_phase_1_t13,0.816529,866.416425,906.271012,,
50,phase_1,,13,block4_phase_1_t13,0.833047,866.432903,906.28753,,
51,phase_1,,13,block4_phase_1_t13,0.849758,866.449653,906.30424,,
52,phase_1,,13,block4_phase_1_t13,0.866483,866.46634,906.320966,,
53,phase_1,,13,block4_phase_1_t13,0.883069,866.483007,906.337552,,
54,phase_1,,13,block4_phase_1_t13,0.899996,866.499953,906.354479,,
55,phase_1,,13,block4_phase_1_t13,0.91667,866.516681,906.371153,,
56,phase_1,,13,block4_phase_1_t13,0.933385,866.533454,906.387868,,
57,phase_1,,13,block4_phase_1_t13,0.950039,866.549946,906.404522,,
58,phase_1,,13,block4_phase_1_t13,0.966568,866.566448,906.421051,,
59,phase_1,,13,block4_phase_1_t13,0.983204,866.583089,906.437687,,
60,phase_1,,13,block4_phase_1_t13,0.999824,866.599885,906.454307,,
61,phase_1,,13,block4_phase_1_t13,1.016553,866.616532,906.471036,,
62,phase_1,,13,block4_phase_1_t13,1.033166,866.633053,906.487649,,
63,phase_1,,13,block4_phase_1_t13,1.049849,866.649715,906.504332,,
64,phase_1,,13,block4_phase_1_t13,1.0664,866.666264,906.520883,,
65,phase_1,,13,block4_phase_1_t13,1.083065,866.683074,906.537548,,
0,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.0,866.703899,906.558124,DOMAIN_ONSET_onset,
1,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.01351,866.717364,906.571634,,
2,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.030699,866.734534,906.588823,,
3,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.047148,866.750841,906.605272,,
4,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.063959,866.767768,906.622083,,
5,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.080435,866.784053,906.638559,,
6,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.097166,866.800879,906.65529,,
7,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.113589,866.817533,906.671713,,
8,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.129804,866.833493,906.687928,,
9,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.146365,866.850015,906.704489,,
10,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.163119,866.866792,906.721243,,
11,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.18034,866.884055,906.738464,,
12,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.197007,866.900692,906.755131,,
13,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.213679,866.917402,906.771803,,
14,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.230083,866.933907,906.788207,,
15,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.246953,866.950679,906.805077,,
16,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.263651,866.96774,906.821776,,
17,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.280884,866.984548,906.839008,,
18,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.296889,867.000598,906.855013,,
19,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.313851,867.017518,906.871975,,
20,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.330287,867.033983,906.888411,,
21,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.347065,867.050738,906.905189,,
22,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.363265,867.066878,906.921389,,
23,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.380671,867.084363,906.938795,,
24,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.397349,867.100966,906.955473,,
25,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.413224,867.116807,906.971348,,
26,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.430424,867.134235,906.988548,,
27,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.446707,867.150431,907.004831,,
28,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.463707,867.167385,907.021831,,
29,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.480367,867.183983,907.038491,,
30,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.49729,867.201131,907.055414,,
31,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.51338,867.217017,907.071504,,
32,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.529493,867.233106,907.087617,,
33,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.546355,867.249977,907.104479,,
34,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.563056,867.266708,907.12118,,
35,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.579582,867.28329,907.137707,,
36,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.596256,867.2999,907.154381,,
37,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.612731,867.316256,907.170855,,
38,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.629418,867.332967,907.187542,,
39,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.646293,867.34981,907.204418,,
40,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.662947,867.366617,907.221071,,
41,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.679441,867.383137,907.237565,,
42,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.696306,867.399916,907.25443,,
43,phase_1,DOMAIN_ONSET,13,block4_phase_1_t13,0.713119,867.416919,907.271243,,
0,phase_1,CHOICE1,13,block4_phase_1_t13,0.0,867.433744,907.287835,CHOICE1_onset,
1,phase_1,CHOICE1,13,block4_phase_1_t13,0.016659,867.450097,907.304493,,
2,phase_1,CHOICE1,13,block4_phase_1_t13,0.03319,867.466488,907.321025,,
3,phase_1,CHOICE1,13,block4_phase_1_t13,0.049905,867.483452,907.33774,,
4,phase_1,CHOICE1,13,block4_phase_1_t13,0.066475,867.499981,907.35431,,
5,phase_1,CHOICE1,13,block4_phase_1_t13,0.083214,867.516502,907.371048,,
6,phase_1,CHOICE1,13,block4_phase_1_t13,0.099842,867.533064,907.387677,,
7,phase_1,CHOICE1,13,block4_phase_1_t13,0.11642,867.549638,907.404254,,
8,phase_1,CHOICE1,13,block4_phase_1_t13,0.133131,867.566692,907.420965,,
9,phase_1,CHOICE1,13,block4_phase_1_t13,0.149963,867.583284,907.437797,,
10,phase_1,CHOICE1,13,block4_phase_1_t13,0.167183,867.600574,907.455017,,
11,phase_1,CHOICE1,13,block4_phase_1_t13,0.183671,867.616918,907.471506,,
12,phase_1,CHOICE1,13,block4_phase_1_t13,0.200536,867.633782,907.48837,,
13,phase_1,CHOICE1,13,block4_phase_1_t13,0.217206,867.650732,907.50504,,
14,phase_1,CHOICE1,13,block4_phase_1_t13,0.233684,867.667295,907.521518,,
15,phase_1,CHOICE1,13,block4_phase_1_t13,0.250595,867.683828,907.53843,,
16,phase_1,CHOICE1,13,block4_phase_1_t13,0.267248,867.700477,907.555083,,
17,phase_1,CHOICE1,13,block4_phase_1_t13,0.28385,867.717194,907.571685,,
18,phase_1,CHOICE1,13,block4_phase_1_t13,0.30021,867.733586,907.588044,,
19,phase_1,CHOICE1,13,block4_phase_1_t13,0.316544,867.749933,907.604379,,
20,phase_1,CHOICE1,13,block4_phase_1_t13,0.333291,867.766566,907.621126,,
21,phase_1,CHOICE1,13,block4_phase_1_t13,0.349697,867.783017,907.637531,,
22,phase_1,CHOICE1,13,block4_phase_1_t13,0.36654,867.799841,907.654374,,
23,phase_1,CHOICE1,13,block4_phase_1_t13,0.383427,867.817362,907.671262,,
24,phase_1,CHOICE1,13,block4_phase_1_t13,0.399677,867.832981,907.687511,,
25,phase_1,CHOICE1,13,block4_phase_1_t13,0.41654,867.849832,907.704374,,
26,phase_1,CHOICE1,13,block4_phase_1_t13,0.433272,867.866577,907.721107,,
27,phase_1,CHOICE1,13,block4_phase_1_t13,0.449752,867.883165,907.737587,,
28,phase_1,CHOICE1,13,block4_phase_1_t13,0.466405,867.899716,907.75424,,
29,phase_1,CHOICE1,13,block4_phase_1_t13,0.483273,867.916514,907.771108,,
30,phase_1,CHOICE1,13,block4_phase_1_t13,0.500062,867.933302,907.787897,,
31,phase_1,CHOICE1,13,block4_phase_1_t13,0.516491,867.949787,907.804326,,
32,phase_1,CHOICE1,13,block4_phase_1_t13,0.533262,867.96647,907.821096,,
33,phase_1,CHOICE1,13,block4_phase_1_t13,0.549671,867.982895,907.837505,,
34,phase_1,CHOICE1,13,block4_phase_1_t13,0.566534,867.999846,907.854369,,
35,phase_1,CHOICE1,13,block4_phase_1_t13,0.583105,868.016459,907.87094,,
36,phase_1,CHOICE1,13,block4_phase_1_t13,0.599825,868.033116,907.887659,,
37,phase_1,CHOICE1,13,block4_phase_1_t13,0.616523,868.049845,907.904357,,
38,phase_1,CHOICE1,13,block4_phase_1_t13,0.633243,868.06648,907.921078,,
39,phase_1,CHOICE1,13,block4_phase_1_t13,0.649913,868.083243,907.937748,,
40,phase_1,CHOICE1,13,block4_phase_1_t13,0.666376,868.099654,907.954211,,
41,phase_1,CHOICE1,13,block4_phase_1_t13,0.68301,868.116265,907.970844,,
42,phase_1,CHOICE1,13,block4_phase_1_t13,0.699884,868.133177,907.987718,,
43,phase_1,CHOICE1,13,block4_phase_1_t13,0.716508,868.149857,908.004343,,
