frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_2,,16,block3_phase_2_t16,0.0,722.571237,762.425744,iti_onset_dur_1.048,
1,phase_2,,16,block3_phase_2_t16,0.01772,722.588982,762.443464,,
2,phase_2,,16,block3_phase_2_t16,0.033221,722.604359,762.458965,,
3,phase_2,,16,block3_phase_2_t16,0.04976,722.620949,762.475504,,
4,phase_2,,16,block3_phase_2_t16,0.066537,722.637872,762.492281,,
5,phase_2,,16,block3_phase_2_t16,0.083234,722.654499,762.508978,,
6,phase_2,,16,block3_phase_2_t16,0.099918,722.671066,762.525663,,
7,phase_2,,16,block3_phase_2_t16,0.116547,722.687702,762.542291,,
8,phase_2,,16,block3_phase_2_t16,0.133255,722.704509,762.558999,,
9,phase_2,,16,block3_phase_2_t16,0.14981,722.721015,762.575554,,
10,phase_2,,16,block3_phase_2_t16,0.166936,722.738099,762.592681,,
11,phase_2,,16,block3_phase_2_t16,0.183349,722.754572,762.609093,,
12,phase_2,,16,block3_phase_2_t16,0.200114,722.771552,762.625858,,
13,phase_2,,16,block3_phase_2_t16,0.216567,722.787809,762.642312,,
14,phase_2,,16,block3_phase_2_t16,0.233255,722.804502,762.658999,,
15,phase_2,,16,block3_phase_2_t16,0.249942,722.82119,762.675686,,
16,phase_2,,16,block3_phase_2_t16,0.266706,722.837946,762.69245,,
17,phase_2,,16,block3_phase_2_t16,0.283172,722.854319,762.708916,,
18,phase_2,,16,block3_phase_2_t16,0.299741,722.870877,762.725485,,
19,phase_2,,16,block3_phase_2_t16,0.316433,722.887565,762.742177,,
20,phase_2,,16,block3_phase_2_t16,0.333405,722.904747,762.75915,,
21,phase_2,,16,block3_phase_2_t16,0.3498,722.921026,762.775544,,
22,phase_2,,16,block3_phase_2_t16,0.366569,722.937825,762.792313,,
23,phase_2,,16,block3_phase_2_t16,0.383068,722.954315,762.808812,,
24,phase_2,,16,block3_phase_2_t16,0.399844,722.970988,762.825588,,
25,phase_2,,16,block3_phase_2_t16,0.416635,722.98779,762.842379,,
26,phase_2,,16,block3_phase_2_t16,0.43358,723.004811,762.859324,,
27,phase_2,,16,block3_phase_2_t16,0.449846,723.021068,762.87559,,
28,phase_2,,16,block3_phase_2_t16,0.466599,723.037792,762.892343,,
29,phase_2,,16,block3_phase_2_t16,0.483325,723.054456,762.909069,,
30,phase_2,,16,block3_phase_2_t16,0.499921,723.071043,762.925666,,
31,phase_2,,16,block3_phase_2_t16,0.516456,723.087577,762.942201,,
32,phase_2,,16,block3_phase_2_t16,0.534541,723.105935,762.960285,,
33,phase_2,,16,block3_phase_2_t16,0.550828,723.122237,762.976572,,
34,phase_2,,16,block3_phase_2_t16,0.567487,723.138703,762.993231,,
35,phase_2,,16,block3_phase_2_t16,0.584181,723.155574,763.009925,,
36,phase_2,,16,block3_phase_2_t16,0.600018,723.171155,763.025762,,
37,phase_2,,16,block3_phase_2_t16,0.616659,723.18785,763.042403,,
38,phase_2,,16,block3_phase_2_t16,0.634247,723.205636,763.059991,,
39,phase_2,,16,block3_phase_2_t16,0.650913,723.222169,763.076657,,
40,phase_2,,16,block3_phase_2_t16,0.666907,723.238296,763.092651,,
41,phase_2,,16,block3_phase_2_t16,0.684117,723.255299,763.109861,,
42,phase_2,,16,block3_phase_2_t16,0.700746,723.272201,763.12649,,
43,phase_2,,16,block3_phase_2_t16,0.716737,723.288078,763.142481,,
44,phase_2,,16,block3_phase_2_t16,0.733455,723.304756,763.159199,,
45,phase_2,,16,block3_phase_2_t16,0.751229,723.32248,763.176973,,
46,phase_2,,16,block3_phase_2_t16,0.767532,723.338856,763.193276,,
47,phase_2,,16,block3_phase_2_t16,0.784432,723.355746,763.210176,,
48,phase_2,,16,block3_phase_2_t16,0.800595,723.371884,763.226339,,
49,phase_2,,16,block3_phase_2_t16,0.817293,723.388711,763.243037,,
50,phase_2,,16,block3_phase_2_t16,0.834172,723.405506,763.259917,,
51,phase_2,,16,block3_phase_2_t16,0.850823,723.422172,763.276567,,
52,phase_2,,16,block3_phase_2_t16,0.866946,723.43818,763.29269,,
53,phase_2,,16,block3_phase_2_t16,0.883643,723.455059,763.309388,,
54,phase_2,,16,block3_phase_2_t16,0.900107,723.471334,763.325851,,
55,phase_2,,16,block3_phase_2_t16,0.917124,723.488371,763.342868,,
56,phase_2,,16,block3_phase_2_t16,0.933408,723.504797,763.359152,,
57,phase_2,,16,block3_phase_2_t16,0.950667,723.522125,763.376411,,
58,phase_2,,16,block3_phase_2_t16,0.967353,723.538597,763.393097,,
59,phase_2,,16,block3_phase_2_t16,0.983774,723.555249,763.409518,,
60,phase_2,,16,block3_phase_2_t16,1.000679,723.572095,763.426423,,
61,phase_2,,16,block3_phase_2_t16,1.01754,723.588782,763.443284,,
62,phase_2,,16,block3_phase_2_t16,1.034092,723.605545,763.459836,,
63,phase_2,,16,block3_phase_2_t16,1.050768,723.622169,763.476512,,
0,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.0,723.64308,763.497564,DOMAIN_ONSET_onset,
1,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.011437,723.654462,763.509001,,
2,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.028379,723.671567,763.525943,,
3,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.04499,723.688156,763.542555,,
4,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.062012,723.705094,763.559576,,
5,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.079199,723.722288,763.576764,,
6,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.095241,723.738382,763.592805,,
7,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.112291,723.755466,763.609855,,
8,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.128574,723.771849,763.626139,,
9,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.145355,723.788432,763.64292,,
10,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.162414,723.805687,763.659979,,
11,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.178907,723.822124,763.676471,,
12,phase_2,DOMAIN_ONSET,16,block3_phase_2_t16,0.19553,723.838749,763.693095,,
