frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_2,,4,block3_phase_2_t04,0.0,614.825674,654.680219,iti_onset_dur_1.326,
1,phase_2,,4,block3_phase_2_t04,0.017318,614.84481,654.697537,,
2,phase_2,,4,block3_phase_2_t04,0.032752,614.858393,654.712971,,
3,phase_2,,4,block3_phase_2_t04,0.049646,614.875425,654.729865,,
4,phase_2,,4,block3_phase_2_t04,0.066312,614.892067,654.746531,,
5,phase_2,,4,block3_phase_2_t04,0.082297,614.907947,654.762516,,
6,phase_2,,4,block3_phase_2_t04,0.098951,614.924709,654.779171,,
7,phase_2,,4,block3_phase_2_t04,0.115727,614.9416,654.795947,,
8,phase_2,,4,block3_phase_2_t04,0.132287,614.957979,654.812506,,
9,phase_2,,4,block3_phase_2_t04,0.148907,614.974547,654.829126,,
10,phase_2,,4,block3_phase_2_t04,0.165437,614.991154,654.845657,,
11,phase_2,,4,block3_phase_2_t04,0.182249,615.007916,654.862468,,
12,phase_2,,4,block3_phase_2_t04,0.198975,615.024681,654.879194,,
13,phase_2,,4,block3_phase_2_t04,0.215545,615.041252,654.895764,,
14,phase_2,,4,block3_phase_2_t04,0.232334,615.057941,654.912553,,
15,phase_2,,4,block3_phase_2_t04,0.249025,615.074664,654.929245,,
16,phase_2,,4,block3_phase_2_t04,0.26564,615.091435,654.94586,,
17,phase_2,,4,block3_phase_2_t04,0.282194,615.107825,654.962414,,
18,phase_2,,4,block3_phase_2_t04,0.299014,615.124656,654.979234,,
19,phase_2,,4,block3_phase_2_t04,0.315501,615.141181,654.99572,,
20,phase_2,,4,block3_phase_2_t04,0.332166,615.157871,655.012386,,
21,phase_2,,4,block3_phase_2_t04,0.348776,615.174466,655.028996,,
22,phase_2,,4,block3_phase_2_t04,0.365516,615.191204,655.045736,,
23,phase_2,,4,block3_phase_2_t04,0.382334,615.208394,655.062553,,
24,phase_2,,4,block3_phase_2_t04,0.39881,615.224477,655.079029,,
25,phase_2,,4,block3_phase_2_t04,0.415507,615.241188,655.095726,,
26,phase_2,,4,block3_phase_2_t04,0.432189,615.257872,655.112408,,
27,phase_2,,4,block3_phase_2_t04,0.448822,615.274521,655.129041,,
28,phase_2,,4,block3_phase_2_t04,0.465497,615.291201,655.145716,,
29,phase_2,,4,block3_phase_2_t04,0.482337,615.308061,655.162556,,
30,phase_2,,4,block3_phase_2_t04,0.498868,615.324559,655.179087,,
31,phase_2,,4,block3_phase_2_t04,0.515451,615.341274,655.19567,,
32,phase_2,,4,block3_phase_2_t04,0.532121,615.357767,655.21234,,
33,phase_2,,4,block3_phase_2_t04,0.548747,615.374366,655.228967,,
34,phase_2,,4,block3_phase_2_t04,0.565404,615.391042,655.245624,,
35,phase_2,,4,block3_phase_2_t04,0.58206,615.407741,655.26228,,
36,phase_2,,4,block3_phase_2_t04,0.598778,615.424366,655.278998,,
37,phase_2,,4,block3_phase_2_t04,0.615634,615.441224,655.295853,,
38,phase_2,,4,block3_phase_2_t04,0.632267,615.457892,655.312486,,
39,phase_2,,4,block3_phase_2_t04,0.648908,615.474701,655.329127,,
40,phase_2,,4,block3_phase_2_t04,0.665454,615.491061,655.345673,,
41,phase_2,,4,block3_phase_2_t04,0.682168,615.507876,655.362387,,
42,phase_2,,4,block3_phase_2_t04,0.699176,615.524878,655.379395,,
43,phase_2,,4,block3_phase_2_t04,0.715923,615.541982,655.396142,,
44,phase_2,,4,block3_phase_2_t04,0.732094,615.557848,655.412314,,
45,phase_2,,4,block3_phase_2_t04,0.748853,615.574621,655.429072,,
46,phase_2,,4,block3_phase_2_t04,0.765898,615.59159,655.446118,,
47,phase_2,,4,block3_phase_2_t04,0.782366,615.608018,655.462585,,
48,phase_2,,4,block3_phase_2_t04,0.799042,615.624781,655.479261,,
49,phase_2,,4,block3_phase_2_t04,0.816507,615.642305,655.496726,,
50,phase_2,,4,block3_phase_2_t04,0.833196,615.659503,655.513415,,
51,phase_2,,4,block3_phase_2_t04,0.849043,615.674774,655.529263,,
52,phase_2,,4,block3_phase_2_t04,0.865847,615.691674,655.546066,,
53,phase_2,,4,block3_phase_2_t04,0.882656,615.708431,655.562875,,
54,phase_2,,4,block3_phase_2_t04,0.899802,615.725662,655.580021,,
55,phase_2,,4,block3_phase_2_t04,0.91619,615.74198,655.596409,,
56,phase_2,,4,block3_phase_2_t04,0.932915,615.759026,655.613134,,
57,phase_2,,4,block3_phase_2_t04,0.949524,615.775307,655.629743,,
58,phase_2,,4,block3_phase_2_t04,0.966311,615.792002,655.646531,,
59,phase_2,,4,block3_phase_2_t04,0.982822,615.808645,655.663041,,
60,phase_2,,4,block3_phase_2_t04,0.999838,615.825712,655.680057,,
61,phase_2,,4,block3_phase_2_t04,1.01653,615.842374,655.696749,,
62,phase_2,,4,block3_phase_2_t04,1.032919,615.858649,655.713139,,
63,phase_2,,4,block3_phase_2_t04,1.049618,615.875615,655.729837,,
64,phase_2,,4,block3_phase_2_t04,1.065388,615.890976,655.745608,,
65,phase_2,,4,block3_phase_2_t04,1.082398,615.908019,655.762617,,
66,phase_2,,4,block3_phase_2_t04,1.098848,615.924446,655.779067,,
67,phase_2,,4,block3_phase_2_t04,1.1154,615.941089,655.795619,,
68,phase_2,,4,block3_phase_2_t04,1.132324,615.957992,655.812544,,
69,phase_2,,4,block3_phase_2_t04,1.148869,615.974457,655.829089,,
70,phase_2,,4,block3_phase_2_t04,1.165842,615.991433,655.846062,,
