frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_2,,8,block5_phase_2_t08,0.0,982.679504,1022.533966,iti_onset_dur_1.322,
1,phase_2,,8,block5_phase_2_t08,0.016692,982.696205,1022.550658,,
2,phase_2,,8,block5_phase_2_t08,0.033274,982.712866,1022.56724,,
3,phase_2,,8,block5_phase_2_t08,0.049951,982.729338,1022.583916,,
4,phase_2,,8,block5_phase_2_t08,0.066531,982.745893,1022.600497,,
5,phase_2,,8,block5_phase_2_t08,0.083236,982.762603,1022.617202,,
6,phase_2,,8,block5_phase_2_t08,0.099835,982.779209,1022.633801,,
7,phase_2,,8,block5_phase_2_t08,0.116479,982.795853,1022.650445,,
8,phase_2,,8,block5_phase_2_t08,0.133336,982.813226,1022.667301,,
9,phase_2,,8,block5_phase_2_t08,0.149988,982.829538,1022.683954,,
10,phase_2,,8,block5_phase_2_t08,0.166809,982.846395,1022.700775,,
11,phase_2,,8,block5_phase_2_t08,0.183476,982.862955,1022.717442,,
12,phase_2,,8,block5_phase_2_t08,0.199979,982.879458,1022.733944,,
13,phase_2,,8,block5_phase_2_t08,0.216708,982.896166,1022.750674,,
14,phase_2,,8,block5_phase_2_t08,0.233428,982.912966,1022.767394,,
15,phase_2,,8,block5_phase_2_t08,0.250297,982.929788,1022.784263,,
16,phase_2,,8,block5_phase_2_t08,0.26681,982.946198,1022.800775,,
17,phase_2,,8,block5_phase_2_t08,0.283652,982.963093,1022.817618,,
18,phase_2,,8,block5_phase_2_t08,0.299794,982.979169,1022.83376,,
19,phase_2,,8,block5_phase_2_t08,0.316689,982.996326,1022.850654,,
20,phase_2,,8,block5_phase_2_t08,0.333454,983.01284,1022.86742,,
21,phase_2,,8,block5_phase_2_t08,0.350021,983.02938,1022.883987,,
22,phase_2,,8,block5_phase_2_t08,0.367827,983.04729,1022.901793,,
23,phase_2,,8,block5_phase_2_t08,0.383819,983.063521,1022.917784,,
24,phase_2,,8,block5_phase_2_t08,0.400662,983.080182,1022.934628,,
25,phase_2,,8,block5_phase_2_t08,0.417895,983.097496,1022.951861,,
26,phase_2,,8,block5_phase_2_t08,0.433245,983.112731,1022.967211,,
27,phase_2,,8,block5_phase_2_t08,0.449923,983.129901,1022.983889,,
28,phase_2,,8,block5_phase_2_t08,0.46701,983.146543,1023.000976,,
29,phase_2,,8,block5_phase_2_t08,0.483639,983.163079,1023.017605,,
30,phase_2,,8,block5_phase_2_t08,0.500101,983.179889,1023.034067,,
31,phase_2,,8,block5_phase_2_t08,0.51652,983.19595,1023.050486,,
32,phase_2,,8,block5_phase_2_t08,0.533313,983.212851,1023.067279,,
33,phase_2,,8,block5_phase_2_t08,0.550226,983.22972,1023.084191,,
34,phase_2,,8,block5_phase_2_t08,0.566743,983.246263,1023.100709,,
35,phase_2,,8,block5_phase_2_t08,0.583509,983.262902,1023.117474,,
36,phase_2,,8,block5_phase_2_t08,0.600221,983.279613,1023.134187,,
37,phase_2,,8,block5_phase_2_t08,0.61668,983.296198,1023.150645,,
38,phase_2,,8,block5_phase_2_t08,0.633272,983.312871,1023.167237,,
39,phase_2,,8,block5_phase_2_t08,0.649922,983.329324,1023.183888,,
40,phase_2,,8,block5_phase_2_t08,0.666771,983.346152,1023.200737,,
41,phase_2,,8,block5_phase_2_t08,0.683652,983.365222,1023.217618,,
42,phase_2,,8,block5_phase_2_t08,0.699803,983.37934,1023.233769,,
43,phase_2,,8,block5_phase_2_t08,0.716638,983.396092,1023.250603,,
44,phase_2,,8,block5_phase_2_t08,0.73323,983.412597,1023.267196,,
45,phase_2,,8,block5_phase_2_t08,0.750082,983.429452,1023.284047,,
46,phase_2,,8,block5_phase_2_t08,0.76658,983.446026,1023.300545,,
47,phase_2,,8,block5_phase_2_t08,0.783295,983.462734,1023.317261,,
48,phase_2,,8,block5_phase_2_t08,0.799901,983.47931,1023.333866,,
49,phase_2,,8,block5_phase_2_t08,0.816595,983.496061,1023.350561,,
50,phase_2,,8,block5_phase_2_t08,0.83316,983.512627,1023.367125,,
51,phase_2,,8,block5_phase_2_t08,0.849848,983.529242,1023.383814,,
52,phase_2,,8,block5_phase_2_t08,0.866402,983.545873,1023.400367,,
53,phase_2,,8,block5_phase_2_t08,0.883441,983.562819,1023.417407,,
54,phase_2,,8,block5_phase_2_t08,0.899848,983.579262,1023.433814,,
55,phase_2,,8,block5_phase_2_t08,0.916577,983.596002,1023.450543,,
56,phase_2,,8,block5_phase_2_t08,0.933189,983.612611,1023.467154,,
57,phase_2,,8,block5_phase_2_t08,0.949811,983.62917,1023.483777,,
58,phase_2,,8,block5_phase_2_t08,0.966437,983.645813,1023.500403,,
59,phase_2,,8,block5_phase_2_t08,0.983215,983.662653,1023.51718,,
60,phase_2,,8,block5_phase_2_t08,1.000016,983.679463,1023.533982,,
61,phase_2,,8,block5_phase_2_t08,1.01659,983.695974,1023.550556,,
62,phase_2,,8,block5_phase_2_t08,1.033893,983.713314,1023.567858,,
63,phase_2,,8,block5_phase_2_t08,1.050188,983.729782,1023.584153,,
64,phase_2,,8,block5_phase_2_t08,1.066561,983.745981,1023.600527,,
65,phase_2,,8,block5_phase_2_t08,1.083501,983.763015,1023.617466,,
66,phase_2,,8,block5_phase_2_t08,1.100028,983.779462,1023.633993,,
67,phase_2,,8,block5_phase_2_t08,1.116977,983.796513,1023.650943,,
68,phase_2,,8,block5_phase_2_t08,1.133225,983.812669,1023.667191,,
69,phase_2,,8,block5_phase_2_t08,1.15029,983.829698,1023.684256,,
70,phase_2,,8,block5_phase_2_t08,1.166744,983.846212,1023.70071,,
71,phase_2,,8,block5_phase_2_t08,1.183411,983.86288,1023.717377,,
72,phase_2,,8,block5_phase_2_t08,1.19982,983.879455,1023.733785,,
