frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_1,,3,block4_phase_1_t03,0.0,771.836742,811.691289,iti_onset_dur_1.800,
1,phase_1,,3,block4_phase_1_t03,0.016083,771.852782,811.707372,,
2,phase_1,,3,block4_phase_1_t03,0.033336,771.870103,811.724624,,
3,phase_1,,3,block4_phase_1_t03,0.049797,771.886527,811.741085,,
4,phase_1,,3,block4_phase_1_t03,0.066082,771.902803,811.757371,,
5,phase_1,,3,block4_phase_1_t03,0.082746,771.919671,811.774035,,
6,phase_1,,3,block4_phase_1_t03,0.099878,771.936629,811.791166,,
7,phase_1,,3,block4_phase_1_t03,0.116801,771.954007,811.808089,,
8,phase_1,,3,block4_phase_1_t03,0.133643,771.970553,811.824931,,
9,phase_1,,3,block4_phase_1_t03,0.149784,771.986672,811.841073,,
10,phase_1,,3,block4_phase_1_t03,0.166443,772.003272,811.857732,,
11,phase_1,,3,block4_phase_1_t03,0.18361,772.020664,811.874898,,
12,phase_1,,3,block4_phase_1_t03,0.200379,772.037806,811.891668,,
13,phase_1,,3,block4_phase_1_t03,0.216737,772.053851,811.908026,,
14,phase_1,,3,block4_phase_1_t03,0.23399,772.070876,811.925278,,
15,phase_1,,3,block4_phase_1_t03,0.250861,772.087672,811.94215,,
16,phase_1,,3,block4_phase_1_t03,0.267062,772.103935,811.958351,,
17,phase_1,,3,block4_phase_1_t03,0.283404,772.120201,811.974692,,
18,phase_1,,3,block4_phase_1_t03,0.299763,772.136565,811.991052,,
19,phase_1,,3,block4_phase_1_t03,0.316381,772.153191,812.00767,,
20,phase_1,,3,block4_phase_1_t03,0.333611,772.170437,812.0249,,
21,phase_1,,3,block4_phase_1_t03,0.349835,772.186621,812.041124,,
22,phase_1,,3,block4_phase_1_t03,0.366707,772.203494,812.057996,,
23,phase_1,,3,block4_phase_1_t03,0.383248,772.220067,812.074537,,
24,phase_1,,3,block4_phase_1_t03,0.399434,772.236183,812.090723,,
