frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_1,,10,block2_phase_1_t10,0.0,496.86167,536.716228,iti_onset_dur_0.996,
1,phase_1,,10,block2_phase_1_t10,0.016674,496.878293,536.732903,,
2,phase_1,,10,block2_phase_1_t10,0.033412,496.895118,536.74964,,
3,phase_1,,10,block2_phase_1_t10,0.049921,496.91159,536.766149,,
4,phase_1,,10,block2_phase_1_t10,0.066666,496.928307,536.782894,,
5,phase_1,,10,block2_phase_1_t10,0.083289,496.944919,536.799517,,
6,phase_1,,10,block2_phase_1_t10,0.100113,496.961749,536.816341,,
7,phase_1,,10,block2_phase_1_t10,0.116666,496.978297,536.832895,,
8,phase_1,,10,block2_phase_1_t10,0.13332,496.995028,536.849548,,
9,phase_1,,10,block2_phase_1_t10,0.14997,497.011624,536.866198,,
10,phase_1,,10,block2_phase_1_t10,0.166715,497.028421,536.882943,,
11,phase_1,,10,block2_phase_1_t10,0.183315,497.045006,536.899543,,
12,phase_1,,10,block2_phase_1_t10,0.19999,497.061798,536.916219,,
13,phase_1,,10,block2_phase_1_t10,0.216738,497.07843,536.932967,,
14,phase_1,,10,block2_phase_1_t10,0.233277,497.094945,536.949505,,
15,phase_1,,10,block2_phase_1_t10,0.24995,497.111596,536.966178,,
16,phase_1,,10,block2_phase_1_t10,0.266554,497.128218,536.982782,,
17,phase_1,,10,block2_phase_1_t10,0.283341,497.145018,536.999569,,
18,phase_1,,10,block2_phase_1_t10,0.299941,497.161609,537.016169,,
19,phase_1,,10,block2_phase_1_t10,0.316834,497.178503,537.033062,,
20,phase_1,,10,block2_phase_1_t10,0.333367,497.195056,537.049595,,
21,phase_1,,10,block2_phase_1_t10,0.350099,497.21175,537.066328,,
22,phase_1,,10,block2_phase_1_t10,0.366663,497.228544,537.082891,,
23,phase_1,,10,block2_phase_1_t10,0.383443,497.245153,537.099671,,
24,phase_1,,10,block2_phase_1_t10,0.399872,497.261923,537.116101,,
25,phase_1,,10,block2_phase_1_t10,0.416791,497.278461,537.13302,,
26,phase_1,,10,block2_phase_1_t10,0.433148,497.294765,537.149377,,
27,phase_1,,10,block2_phase_1_t10,0.449853,497.311463,537.166081,,
28,phase_1,,10,block2_phase_1_t10,0.466684,497.328423,537.182912,,
29,phase_1,,10,block2_phase_1_t10,0.48336,497.345073,537.199588,,
30,phase_1,,10,block2_phase_1_t10,0.500312,497.361981,537.216541,,
31,phase_1,,10,block2_phase_1_t10,0.516754,497.378418,537.232983,,
32,phase_1,,10,block2_phase_1_t10,0.533439,497.395068,537.249667,,
33,phase_1,,10,block2_phase_1_t10,0.549872,497.411488,537.266101,,
34,phase_1,,10,block2_phase_1_t10,0.566646,497.428325,537.282875,,
35,phase_1,,10,block2_phase_1_t10,0.583204,497.444923,537.299432,,
36,phase_1,,10,block2_phase_1_t10,0.599889,497.461728,537.316117,,
37,phase_1,,10,block2_phase_1_t10,0.617379,497.479036,537.333607,,
38,phase_1,,10,block2_phase_1_t10,0.634075,497.496129,537.350304,,
39,phase_1,,10,block2_phase_1_t10,0.650596,497.512229,537.366825,,
40,phase_1,,10,block2_phase_1_t10,0.667446,497.529812,537.383675,,
41,phase_1,,10,block2_phase_1_t10,0.683992,497.545763,537.40022,,
42,phase_1,,10,block2_phase_1_t10,0.700504,497.562335,537.416733,,
43,phase_1,,10,block2_phase_1_t10,0.717228,497.578856,537.433457,,
44,phase_1,,10,block2_phase_1_t10,0.733979,497.595877,537.450207,,
45,phase_1,,10,block2_phase_1_t10,0.750613,497.612377,537.466842,,
46,phase_1,,10,block2_phase_1_t10,0.766768,497.628485,537.482996,,
47,phase_1,,10,block2_phase_1_t10,0.783371,497.645046,537.499599,,
48,phase_1,,10,block2_phase_1_t10,0.800162,497.662041,537.51639,,
49,phase_1,,10,block2_phase_1_t10,0.816822,497.678811,537.53305,,
