frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_1,,11,block2_phase_1_t11,0.0,505.727929,545.582486,iti_onset_dur_0.810,
1,phase_1,,11,block2_phase_1_t11,0.016659,505.744525,545.599144,,
2,phase_1,,11,block2_phase_1_t11,0.033466,505.761696,545.615952,,
3,phase_1,,11,block2_phase_1_t11,0.050059,505.778008,545.632545,,
4,phase_1,,11,block2_phase_1_t11,0.068057,505.796004,545.650543,,
5,phase_1,,11,block2_phase_1_t11,0.083335,505.811259,545.66582,,
6,phase_1,,11,block2_phase_1_t11,0.100299,505.828205,545.682785,,
7,phase_1,,11,block2_phase_1_t11,0.116785,505.84475,545.699271,,
8,phase_1,,11,block2_phase_1_t11,0.133379,505.861444,545.715865,,
9,phase_1,,11,block2_phase_1_t11,0.150066,505.878041,545.732552,,
10,phase_1,,11,block2_phase_1_t11,0.16684,505.894802,545.749326,,
11,phase_1,,11,block2_phase_1_t11,0.183457,505.911363,545.765943,,
12,phase_1,,11,block2_phase_1_t11,0.200222,505.928165,545.782708,,
13,phase_1,,11,block2_phase_1_t11,0.216803,505.944715,545.799289,,
14,phase_1,,11,block2_phase_1_t11,0.233421,505.961345,545.815907,,
15,phase_1,,11,block2_phase_1_t11,0.250042,505.977998,545.832527,,
16,phase_1,,11,block2_phase_1_t11,0.266841,505.994767,545.849327,,
17,phase_1,,11,block2_phase_1_t11,0.283562,506.011553,545.866048,,
18,phase_1,,11,block2_phase_1_t11,0.300238,506.028169,545.882724,,
19,phase_1,,11,block2_phase_1_t11,0.316834,506.044788,545.89932,,
20,phase_1,,11,block2_phase_1_t11,0.333544,506.061536,545.91603,,
21,phase_1,,11,block2_phase_1_t11,0.350262,506.0782,545.932748,,
22,phase_1,,11,block2_phase_1_t11,0.366812,506.094736,545.949297,,
23,phase_1,,11,block2_phase_1_t11,0.383391,506.111276,545.965877,,
24,phase_1,,11,block2_phase_1_t11,0.400032,506.127901,545.982518,,
25,phase_1,,11,block2_phase_1_t11,0.41677,506.144649,545.999255,,
26,phase_1,,11,block2_phase_1_t11,0.433499,506.161453,546.015984,,
27,phase_1,,11,block2_phase_1_t11,0.450252,506.178159,546.032737,,
28,phase_1,,11,block2_phase_1_t11,0.466836,506.195261,546.049321,,
29,phase_1,,11,block2_phase_1_t11,0.483433,506.211397,546.065919,,
30,phase_1,,11,block2_phase_1_t11,0.500449,506.228371,546.082935,,
31,phase_1,,11,block2_phase_1_t11,0.516838,506.244757,546.099324,,
32,phase_1,,11,block2_phase_1_t11,0.533692,506.261623,546.116178,,
33,phase_1,,11,block2_phase_1_t11,0.550328,506.278341,546.132814,,
34,phase_1,,11,block2_phase_1_t11,0.56707,506.294998,546.149556,,
35,phase_1,,11,block2_phase_1_t11,0.583651,506.311545,546.166137,,
36,phase_1,,11,block2_phase_1_t11,0.600228,506.328156,546.182714,,
37,phase_1,,11,block2_phase_1_t11,0.61761,506.345582,546.200096,,
38,phase_1,,11,block2_phase_1_t11,0.634126,506.362192,546.216612,,
39,phase_1,,11,block2_phase_1_t11,0.651087,506.379117,546.233573,,
40,phase_1,,11,block2_phase_1_t11,0.667254,506.395208,546.24974,,
41,phase_1,,11,block2_phase_1_t11,0.683762,506.411821,546.266248,,
42,phase_1,,11,block2_phase_1_t11,0.700633,506.428601,546.283119,,
43,phase_1,,11,block2_phase_1_t11,0.717129,506.445107,546.299614,,
44,phase_1,,11,block2_phase_1_t11,0.734107,506.462099,546.316593,,
45,phase_1,,11,block2_phase_1_t11,0.750363,506.478333,546.332849,,
46,phase_1,,11,block2_phase_1_t11,0.766994,506.495,546.34948,,
47,phase_1,,11,block2_phase_1_t11,0.783507,506.511485,546.365992,,
48,phase_1,,11,block2_phase_1_t11,0.800081,506.527972,546.382567,,
49,phase_1,,11,block2_phase_1_t11,0.817166,506.545157,546.399651,,
0,phase_1,DOMAIN_ONSET,11,block2_phase_1_t11,0.0,506.573496,546.427384,DOMAIN_ONSET_onset,
1,phase_1,DOMAIN_ONSET,11,block2_phase_1_t11,0.006597,506.579814,546.43398,,
