frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_2,,10,block3_phase_2_t10,0.0,671.191614,711.046132,iti_onset_dur_0.941,
1,phase_2,,10,block3_phase_2_t10,0.014467,671.206056,711.0606,,
2,phase_2,,10,block3_phase_2_t10,0.031164,671.222967,711.077297,,
3,phase_2,,10,block3_phase_2_t10,0.04791,671.239517,711.094042,,
4,phase_2,,10,block3_phase_2_t10,0.064516,671.256013,711.110649,,
5,phase_2,,10,block3_phase_2_t10,0.081126,671.272636,711.127259,,
6,phase_2,,10,block3_phase_2_t10,0.097842,671.289559,711.143974,,
7,phase_2,,10,block3_phase_2_t10,0.114921,671.307108,711.161054,,
8,phase_2,,10,block3_phase_2_t10,0.131896,671.323713,711.178028,,
9,phase_2,,10,block3_phase_2_t10,0.148456,671.340286,711.194588,,
10,phase_2,,10,block3_phase_2_t10,0.165206,671.356979,711.211338,,
11,phase_2,,10,block3_phase_2_t10,0.181237,671.372891,711.227369,,
12,phase_2,,10,block3_phase_2_t10,0.198491,671.390328,711.244624,,
13,phase_2,,10,block3_phase_2_t10,0.215572,671.40722,711.261705,,
14,phase_2,,10,block3_phase_2_t10,0.231853,671.423636,711.277985,,
15,phase_2,,10,block3_phase_2_t10,0.248498,671.440831,711.29463,,
16,phase_2,,10,block3_phase_2_t10,0.265117,671.45689,711.311249,,
17,phase_2,,10,block3_phase_2_t10,0.281498,671.473665,711.327631,,
18,phase_2,,10,block3_phase_2_t10,0.298007,671.49113,711.34414,,
19,phase_2,,10,block3_phase_2_t10,0.314592,671.506253,711.360724,,
20,phase_2,,10,block3_phase_2_t10,0.331151,671.52283,711.377283,,
21,phase_2,,10,block3_phase_2_t10,0.347976,671.539572,711.394109,,
22,phase_2,,10,block3_phase_2_t10,0.364703,671.556253,711.410836,,
23,phase_2,,10,block3_phase_2_t10,0.38161,671.573272,711.427743,,
24,phase_2,,10,block3_phase_2_t10,0.398652,671.590358,711.444785,,
25,phase_2,,10,block3_phase_2_t10,0.415556,671.607266,711.461688,,
26,phase_2,,10,block3_phase_2_t10,0.432133,671.623826,711.478265,,
27,phase_2,,10,block3_phase_2_t10,0.448248,671.640089,711.49438,,
28,phase_2,,10,block3_phase_2_t10,0.465212,671.656915,711.511345,,
29,phase_2,,10,block3_phase_2_t10,0.481939,671.673569,711.528071,,
30,phase_2,,10,block3_phase_2_t10,0.498732,671.690459,711.544864,,
31,phase_2,,10,block3_phase_2_t10,0.515337,671.707047,711.56147,,
32,phase_2,,10,block3_phase_2_t10,0.531483,671.723169,711.577615,,
33,phase_2,,10,block3_phase_2_t10,0.548162,671.739914,711.594294,,
34,phase_2,,10,block3_phase_2_t10,0.565205,671.757037,711.611338,,
35,phase_2,,10,block3_phase_2_t10,0.582291,671.773983,711.628424,,
36,phase_2,,10,block3_phase_2_t10,0.598736,671.790463,711.644868,,
37,phase_2,,10,block3_phase_2_t10,0.615436,671.807146,711.661569,,
38,phase_2,,10,block3_phase_2_t10,0.632006,671.823748,711.678138,,
39,phase_2,,10,block3_phase_2_t10,0.648338,671.84,711.69447,,
40,phase_2,,10,block3_phase_2_t10,0.66532,671.856973,711.711453,,
41,phase_2,,10,block3_phase_2_t10,0.681893,671.87352,711.728026,,
42,phase_2,,10,block3_phase_2_t10,0.6988,671.890403,711.744932,,
43,phase_2,,10,block3_phase_2_t10,0.715254,671.906886,711.761386,,
44,phase_2,,10,block3_phase_2_t10,0.731889,671.923775,711.778022,,
45,phase_2,,10,block3_phase_2_t10,0.748807,671.940461,711.79494,,
46,phase_2,,10,block3_phase_2_t10,0.765791,671.957856,711.811923,,
47,phase_2,,10,block3_phase_2_t10,0.782127,671.973884,711.828259,,
48,phase_2,,10,block3_phase_2_t10,0.797991,671.989546,711.844123,,
49,phase_2,,10,block3_phase_2_t10,0.81453,672.006055,711.860662,,
50,phase_2,,10,block3_phase_2_t10,0.831506,672.023229,711.877638,,
51,phase_2,,10,block3_phase_2_t10,0.848183,672.039762,711.894316,,
52,phase_2,,10,block3_phase_2_t10,0.865072,672.056837,711.911204,,
53,phase_2,,10,block3_phase_2_t10,0.881856,672.073798,711.927988,,
54,phase_2,,10,block3_phase_2_t10,0.898244,672.089887,711.944376,,
55,phase_2,,10,block3_phase_2_t10,0.914979,672.106796,711.961111,,
56,phase_2,,10,block3_phase_2_t10,0.931799,672.123812,711.977931,,
57,phase_2,,10,block3_phase_2_t10,0.94854,672.140415,711.994673,,
0,phase_2,DOMAIN_ONSET,10,block3_phase_2_t10,0.0,672.158721,712.012888,DOMAIN_ONSET_onset,
1,phase_2,DOMAIN_ONSET,10,block3_phase_2_t10,0.015227,672.173723,712.028115,,
2,phase_2,DOMAIN_ONSET,10,block3_phase_2_t10,0.031844,672.190224,712.044733,,
3,phase_2,DOMAIN_ONSET,10,block3_phase_2_t10,0.047839,672.206235,712.060728,,
4,phase_2,DOMAIN_ONSET,10,block3_phase_2_t10,0.064866,672.223271,712.077755,,
