frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_1,,16,block0_phase_1_t16,0.0,193.974309,233.82885,iti_onset_dur_0.831,
1,phase_1,,16,block0_phase_1_t16,0.013862,193.988193,233.842712,,
2,phase_1,,16,block0_phase_1_t16,0.030731,194.00511,233.859581,,
3,phase_1,,16,block0_phase_1_t16,0.047961,194.022698,233.876811,,
4,phase_1,,16,block0_phase_1_t16,0.06392,194.038259,233.89277,,
5,phase_1,,16,block0_phase_1_t16,0.080558,194.054877,233.909408,,
6,phase_1,,16,block0_phase_1_t16,0.097357,194.071767,233.926207,,
7,phase_1,,16,block0_phase_1_t16,0.113903,194.088268,233.942753,,
8,phase_1,,16,block0_phase_1_t16,0.13065,194.104964,233.9595,,
9,phase_1,,16,block0_phase_1_t16,0.147222,194.121515,233.976072,,
10,phase_1,,16,block0_phase_1_t16,0.163811,194.138074,233.992661,,
11,phase_1,,16,block0_phase_1_t16,0.180604,194.154972,234.009454,,
12,phase_1,,16,block0_phase_1_t16,0.197078,194.171317,234.025928,,
13,phase_1,,16,block0_phase_1_t16,0.213817,194.188042,234.042667,,
14,phase_1,,16,block0_phase_1_t16,0.23037,194.204673,234.05922,,
15,phase_1,,16,block0_phase_1_t16,0.248421,194.223058,234.077271,,
16,phase_1,,16,block0_phase_1_t16,0.265752,194.240142,234.094602,,
17,phase_1,,16,block0_phase_1_t16,0.281548,194.255971,234.110398,,
18,phase_1,,16,block0_phase_1_t16,0.298115,194.272489,234.126965,,
19,phase_1,,16,block0_phase_1_t16,0.314703,194.288969,234.143553,,
20,phase_1,,16,block0_phase_1_t16,0.331333,194.305608,234.160183,,
21,phase_1,,16,block0_phase_1_t16,0.3482,194.32246,234.17705,,
22,phase_1,,16,block0_phase_1_t16,0.36439,194.339554,234.19324,,
23,phase_1,,16,block0_phase_1_t16,0.380877,194.355364,234.209727,,
24,phase_1,,16,block0_phase_1_t16,0.398133,194.372642,234.226983,,
25,phase_1,,16,block0_phase_1_t16,0.414784,194.389253,234.243634,,
26,phase_1,,16,block0_phase_1_t16,0.43085,194.405477,234.2597,,
27,phase_1,,16,block0_phase_1_t16,0.447616,194.422071,234.276466,,
28,phase_1,,16,block0_phase_1_t16,0.464789,194.439407,234.293639,,
29,phase_1,,16,block0_phase_1_t16,0.481127,194.455576,234.309977,,
30,phase_1,,16,block0_phase_1_t16,0.498224,194.472859,234.327075,,
31,phase_1,,16,block0_phase_1_t16,0.514279,194.488731,234.343129,,
32,phase_1,,16,block0_phase_1_t16,0.530706,194.50504,234.359556,,
33,phase_1,,16,block0_phase_1_t16,0.547071,194.521389,234.375921,,
34,phase_1,,16,block0_phase_1_t16,0.564122,194.538378,234.392972,,
35,phase_1,,16,block0_phase_1_t16,0.580402,194.554745,234.409252,,
36,phase_1,,16,block0_phase_1_t16,0.597298,194.57155,234.426148,,
37,phase_1,,16,block0_phase_1_t16,0.614098,194.588328,234.442948,,
38,phase_1,,16,block0_phase_1_t16,0.630514,194.604738,234.459364,,
39,phase_1,,16,block0_phase_1_t16,0.647314,194.621618,234.476164,,
40,phase_1,,16,block0_phase_1_t16,0.663875,194.638445,234.492726,,
41,phase_1,,16,block0_phase_1_t16,0.68064,194.655072,234.509491,,
42,phase_1,,16,block0_phase_1_t16,0.698426,194.672837,234.527276,,
43,phase_1,,16,block0_phase_1_t16,0.714546,194.688845,234.543396,,
44,phase_1,,16,block0_phase_1_t16,0.731563,194.706066,234.560413,,
45,phase_1,,16,block0_phase_1_t16,0.74864,194.723307,234.57749,,
46,phase_1,,16,block0_phase_1_t16,0.765012,194.739399,234.593862,,
47,phase_1,,16,block0_phase_1_t16,0.781702,194.756208,234.610553,,
48,phase_1,,16,block0_phase_1_t16,0.79923,194.773581,234.62808,,
49,phase_1,,16,block0_phase_1_t16,0.81456,194.788979,234.64341,,
50,phase_1,,16,block0_phase_1_t16,0.830809,194.805343,234.659659,,
0,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.0,194.824629,234.678606,DOMAIN_ONSET_onset,
1,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.014399,194.838734,234.693005,,
2,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.03079,194.854863,234.709395,,
3,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.047377,194.871378,234.725983,,
4,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.064303,194.888389,234.742909,,
5,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.080673,194.904721,234.759279,,
6,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.097496,194.921541,234.776102,,
7,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.114083,194.938155,234.792689,,
8,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.130702,194.954847,234.809308,,
9,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.147511,194.971569,234.826117,,
10,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.164104,194.9882,234.842709,,
11,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.180782,195.00504,234.859388,,
12,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.197354,195.021359,234.87596,,
13,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.21402,195.03804,234.892625,,
14,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.230654,195.054677,234.909259,,
15,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.247522,195.071614,234.926128,,
16,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.264147,195.088145,234.942752,,
17,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.280679,195.104757,234.959285,,
18,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.297284,195.12129,234.975889,,
19,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.314144,195.13852,234.99275,,
20,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.330842,195.155079,235.009448,,
21,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.348068,195.172099,235.026673,,
22,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.364154,195.188181,235.042759,,
23,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.380801,195.204783,235.059407,,
24,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.397354,195.221845,235.07596,,
25,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.414134,195.238141,235.09274,,
26,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.430745,195.254838,235.10935,,
27,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.447244,195.271267,235.125849,,
28,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.463901,195.288166,235.142506,,
29,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.480632,195.304648,235.159238,,
30,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.497285,195.321508,235.175891,,
31,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.51416,195.338323,235.192766,,
32,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.530629,195.354685,235.209235,,
33,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.547246,195.371375,235.225852,,
34,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.563992,195.388092,235.242598,,
35,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.580499,195.404627,235.259105,,
36,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.597143,195.421173,235.275748,,
37,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.61419,195.438336,235.292796,,
38,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.6307,195.454836,235.309306,,
39,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.647485,195.471584,235.326091,,
40,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.664117,195.488145,235.342723,,
41,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.680612,195.504627,235.359218,,
42,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.697422,195.521779,235.376028,,
43,phase_1,DOMAIN_ONSET,16,block0_phase_1_t16,0.713968,195.537964,235.392574,,
0,phase_1,CHOICE1,16,block0_phase_1_t16,0.0,195.555044,235.409226,CHOICE1_onset,
1,phase_1,CHOICE1,16,block0_phase_1_t16,0.01669,195.571399,235.425916,,
2,phase_1,CHOICE1,16,block0_phase_1_t16,0.033536,195.588246,235.442762,,
3,phase_1,CHOICE1,16,block0_phase_1_t16,0.049985,195.604594,235.459211,,
4,phase_1,CHOICE1,16,block0_phase_1_t16,0.066658,195.621376,235.475884,,
5,phase_1,CHOICE1,16,block0_phase_1_t16,0.083582,195.638353,235.492808,,
6,phase_1,CHOICE1,16,block0_phase_1_t16,0.099957,195.654631,235.509183,,
7,phase_1,CHOICE1,16,block0_phase_1_t16,0.116691,195.671351,235.525917,,
8,phase_1,CHOICE1,16,block0_phase_1_t16,0.133351,195.688039,235.542577,,
9,phase_1,CHOICE1,16,block0_phase_1_t16,0.149999,195.704613,235.559225,,
