frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_1,,3,block0_phase_1_t03,0.0,71.40924,111.263753,iti_onset_dur_1.288,
1,phase_1,,3,block0_phase_1_t03,0.016172,71.425325,111.279925,,
2,phase_1,,3,block0_phase_1_t03,0.033054,71.442217,111.296808,,
3,phase_1,,3,block0_phase_1_t03,0.049397,71.458548,111.31315,,
4,phase_1,,3,block0_phase_1_t03,0.066265,71.475405,111.330018,,
5,phase_1,,3,block0_phase_1_t03,0.08287,71.492126,111.346623,,
6,phase_1,,3,block0_phase_1_t03,0.099445,71.508711,111.363198,,
7,phase_1,,3,block0_phase_1_t03,0.11608,71.525271,111.379833,,
8,phase_1,,3,block0_phase_1_t03,0.132913,71.542105,111.396666,,
9,phase_1,,3,block0_phase_1_t03,0.149458,71.558686,111.413211,,
10,phase_1,,3,block0_phase_1_t03,0.16613,71.575473,111.429883,,
11,phase_1,,3,block0_phase_1_t03,0.182688,71.591883,111.446441,,
12,phase_1,,3,block0_phase_1_t03,0.199356,71.608484,111.463109,,
13,phase_1,,3,block0_phase_1_t03,0.216033,71.625229,111.479786,,
14,phase_1,,3,block0_phase_1_t03,0.232682,71.641875,111.496435,,
15,phase_1,,3,block0_phase_1_t03,0.249472,71.658653,111.513225,,
16,phase_1,,3,block0_phase_1_t03,0.266183,71.675458,111.529936,,
17,phase_1,,3,block0_phase_1_t03,0.282733,71.692004,111.546486,,
18,phase_1,,3,block0_phase_1_t03,0.299604,71.708776,111.563357,,
19,phase_1,,3,block0_phase_1_t03,0.316174,71.725397,111.579927,,
20,phase_1,,3,block0_phase_1_t03,0.333086,71.742365,111.596839,,
21,phase_1,,3,block0_phase_1_t03,0.349526,71.75875,111.613279,,
22,phase_1,,3,block0_phase_1_t03,0.366173,71.775431,111.629926,,
23,phase_1,,3,block0_phase_1_t03,0.382875,71.792084,111.646628,,
24,phase_1,,3,block0_phase_1_t03,0.399633,71.80883,111.663387,,
25,phase_1,,3,block0_phase_1_t03,0.416158,71.825385,111.679911,,
26,phase_1,,3,block0_phase_1_t03,0.432893,71.842149,111.696646,,
27,phase_1,,3,block0_phase_1_t03,0.449605,71.858829,111.713358,,
28,phase_1,,3,block0_phase_1_t03,0.466166,71.875357,111.729919,,
29,phase_1,,3,block0_phase_1_t03,0.482971,71.892143,111.746724,,
30,phase_1,,3,block0_phase_1_t03,0.499466,71.908886,111.763219,,
31,phase_1,,3,block0_phase_1_t03,0.516259,71.925463,111.780013,,
32,phase_1,,3,block0_phase_1_t03,0.532816,71.941989,111.796569,,
33,phase_1,,3,block0_phase_1_t03,0.549624,71.958845,111.813377,,
34,phase_1,,3,block0_phase_1_t03,0.566144,71.975315,111.829897,,
35,phase_1,,3,block0_phase_1_t03,0.582829,71.992076,111.846582,,
36,phase_1,,3,block0_phase_1_t03,0.600117,72.009456,111.863871,,
37,phase_1,,3,block0_phase_1_t03,0.616145,72.025349,111.879898,,
38,phase_1,,3,block0_phase_1_t03,0.633127,72.042338,111.89688,,
39,phase_1,,3,block0_phase_1_t03,0.650425,72.060629,111.914178,,
40,phase_1,,3,block0_phase_1_t03,0.667457,72.076892,111.931211,,
41,phase_1,,3,block0_phase_1_t03,0.68402,72.093377,111.947773,,
42,phase_1,,3,block0_phase_1_t03,0.70051,72.109847,111.964263,,
