frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_2,,6,block5_phase_2_t06,0.0,965.384468,1005.238021,iti_onset_dur_1.050,
1,phase_2,,6,block5_phase_2_t06,0.013313,965.396718,1005.251334,,
2,phase_2,,6,block5_phase_2_t06,0.029858,965.413444,1005.267879,,
3,phase_2,,6,block5_phase_2_t06,0.046517,965.430009,1005.284538,,
4,phase_2,,6,block5_phase_2_t06,0.063331,965.446887,1005.301352,,
5,phase_2,,6,block5_phase_2_t06,0.079855,965.463337,1005.317876,,
6,phase_2,,6,block5_phase_2_t06,0.096574,965.480067,1005.334595,,
7,phase_2,,6,block5_phase_2_t06,0.113341,965.496952,1005.351362,,
8,phase_2,,6,block5_phase_2_t06,0.130259,965.513798,1005.36828,,
9,phase_2,,6,block5_phase_2_t06,0.146563,965.530076,1005.384584,,
10,phase_2,,6,block5_phase_2_t06,0.163025,965.546442,1005.401045,,
11,phase_2,,6,block5_phase_2_t06,0.180045,965.563765,1005.418066,,
12,phase_2,,6,block5_phase_2_t06,0.196383,965.579887,1005.434404,,
13,phase_2,,6,block5_phase_2_t06,0.213078,965.596539,1005.451099,,
14,phase_2,,6,block5_phase_2_t06,0.229716,965.613192,1005.467736,,
15,phase_2,,6,block5_phase_2_t06,0.246604,965.630027,1005.484624,,
16,phase_2,,6,block5_phase_2_t06,0.262958,965.646416,1005.500979,,
17,phase_2,,6,block5_phase_2_t06,0.279993,965.663648,1005.518013,,
18,phase_2,,6,block5_phase_2_t06,0.296982,965.680452,1005.535002,,
19,phase_2,,6,block5_phase_2_t06,0.313207,965.696709,1005.551228,,
20,phase_2,,6,block5_phase_2_t06,0.330608,965.714267,1005.568629,,
21,phase_2,,6,block5_phase_2_t06,0.347329,965.730938,1005.58535,,
22,phase_2,,6,block5_phase_2_t06,0.363538,965.746975,1005.601559,,
23,phase_2,,6,block5_phase_2_t06,0.380438,965.763862,1005.618458,,
24,phase_2,,6,block5_phase_2_t06,0.396766,965.780184,1005.634787,,
25,phase_2,,6,block5_phase_2_t06,0.414097,965.797609,1005.652118,,
26,phase_2,,6,block5_phase_2_t06,0.430982,965.814559,1005.669003,,
27,phase_2,,6,block5_phase_2_t06,0.4471,965.830698,1005.685121,,
28,phase_2,,6,block5_phase_2_t06,0.464562,965.848309,1005.702583,,
29,phase_2,,6,block5_phase_2_t06,0.479938,965.863583,1005.717959,,
30,phase_2,,6,block5_phase_2_t06,0.497303,965.881146,1005.735324,,
31,phase_2,,6,block5_phase_2_t06,0.514107,965.897953,1005.752128,,
32,phase_2,,6,block5_phase_2_t06,0.530773,965.91433,1005.768794,,
33,phase_2,,6,block5_phase_2_t06,0.547348,965.930952,1005.785369,,
34,phase_2,,6,block5_phase_2_t06,0.563938,965.947557,1005.801959,,
35,phase_2,,6,block5_phase_2_t06,0.580666,965.964622,1005.818687,,
36,phase_2,,6,block5_phase_2_t06,0.597312,965.981111,1005.835333,,
37,phase_2,,6,block5_phase_2_t06,0.613169,965.996654,1005.85119,,
38,phase_2,,6,block5_phase_2_t06,0.630293,966.014547,1005.868314,,
39,phase_2,,6,block5_phase_2_t06,0.647716,966.031201,1005.885737,,
40,phase_2,,6,block5_phase_2_t06,0.66341,966.047611,1005.901431,,
41,phase_2,,6,block5_phase_2_t06,0.680784,966.064411,1005.918804,,
42,phase_2,,6,block5_phase_2_t06,0.697324,966.080979,1005.935345,,
43,phase_2,,6,block5_phase_2_t06,0.713951,966.098136,1005.951971,,
44,phase_2,,6,block5_phase_2_t06,0.730047,966.113661,1005.968068,,
45,phase_2,,6,block5_phase_2_t06,0.747436,966.131558,1005.985456,,
46,phase_2,,6,block5_phase_2_t06,0.763049,966.146617,1006.001069,,
47,phase_2,,6,block5_phase_2_t06,0.779857,966.163245,1006.017878,,
48,phase_2,,6,block5_phase_2_t06,0.796507,966.179901,1006.034528,,
49,phase_2,,6,block5_phase_2_t06,0.813248,966.196646,1006.051268,,
50,phase_2,,6,block5_phase_2_t06,0.830173,966.213634,1006.068194,,
51,phase_2,,6,block5_phase_2_t06,0.847012,966.230624,1006.085033,,
52,phase_2,,6,block5_phase_2_t06,0.864129,966.247678,1006.10215,,
53,phase_2,,6,block5_phase_2_t06,0.880644,966.26449,1006.118664,,
54,phase_2,,6,block5_phase_2_t06,0.896743,966.280309,1006.134763,,
55,phase_2,,6,block5_phase_2_t06,0.913321,966.296863,1006.151342,,
56,phase_2,,6,block5_phase_2_t06,0.930225,966.313781,1006.168245,,
57,phase_2,,6,block5_phase_2_t06,0.947161,966.330759,1006.185182,,
58,phase_2,,6,block5_phase_2_t06,0.964019,966.347554,1006.202039,,
59,phase_2,,6,block5_phase_2_t06,0.980833,966.364519,1006.218854,,
60,phase_2,,6,block5_phase_2_t06,0.996752,966.380261,1006.234773,,
61,phase_2,,6,block5_phase_2_t06,1.013259,966.396946,1006.251279,,
62,phase_2,,6,block5_phase_2_t06,1.029712,966.413155,1006.267733,,
63,phase_2,,6,block5_phase_2_t06,1.04638,966.429899,1006.2844,,
