frame_idx,phase,segment,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker,ttl_code
0,phase_2,,16,block5_phase_2_t16,0.0,1050.093996,1089.948564,iti_onset_dur_0.975,
1,phase_2,,16,block5_phase_2_t16,0.01655,1050.110625,1089.965115,,
2,phase_2,,16,block5_phase_2_t16,0.033072,1050.127027,1089.981637,,
3,phase_2,,16,block5_phase_2_t16,0.049861,1050.143987,1089.998426,,
4,phase_2,,16,block5_phase_2_t16,0.066626,1050.160636,1090.01519,,
5,phase_2,,16,block5_phase_2_t16,0.08338,1050.177418,1090.031944,,
6,phase_2,,16,block5_phase_2_t16,0.100154,1050.194317,1090.048719,,
7,phase_2,,16,block5_phase_2_t16,0.116844,1050.210932,1090.065409,,
8,phase_2,,16,block5_phase_2_t16,0.13326,1050.22746,1090.081824,,
9,phase_2,,16,block5_phase_2_t16,0.150112,1050.244159,1090.098677,,
10,phase_2,,16,block5_phase_2_t16,0.166823,1050.261102,1090.115387,,
11,phase_2,,16,block5_phase_2_t16,0.183196,1050.277226,1090.131761,,
12,phase_2,,16,block5_phase_2_t16,0.199887,1050.293934,1090.148451,,
13,phase_2,,16,block5_phase_2_t16,0.216409,1050.31041,1090.164973,,
14,phase_2,,16,block5_phase_2_t16,0.233038,1050.327048,1090.181603,,
15,phase_2,,16,block5_phase_2_t16,0.249751,1050.34383,1090.198315,,
16,phase_2,,16,block5_phase_2_t16,0.268195,1050.363342,1090.216759,,
17,phase_2,,16,block5_phase_2_t16,0.283938,1050.378524,1090.232503,,
18,phase_2,,16,block5_phase_2_t16,0.300472,1050.394444,1090.249036,,
19,phase_2,,16,block5_phase_2_t16,0.316687,1050.41067,1090.265251,,
20,phase_2,,16,block5_phase_2_t16,0.333195,1050.427207,1090.28176,,
21,phase_2,,16,block5_phase_2_t16,0.35028,1050.444516,1090.298844,,
22,phase_2,,16,block5_phase_2_t16,0.366911,1050.461085,1090.315476,,
23,phase_2,,16,block5_phase_2_t16,0.383508,1050.477535,1090.332073,,
24,phase_2,,16,block5_phase_2_t16,0.400207,1050.494269,1090.348772,,
25,phase_2,,16,block5_phase_2_t16,0.416713,1050.51078,1090.365278,,
26,phase_2,,16,block5_phase_2_t16,0.433299,1050.527425,1090.381863,,
27,phase_2,,16,block5_phase_2_t16,0.451571,1050.545497,1090.400136,,
28,phase_2,,16,block5_phase_2_t16,0.466489,1050.560554,1090.415054,,
29,phase_2,,16,block5_phase_2_t16,0.483047,1050.577052,1090.431612,,
30,phase_2,,16,block5_phase_2_t16,0.499869,1050.593848,1090.448434,,
31,phase_2,,16,block5_phase_2_t16,0.516553,1050.61058,1090.465117,,
32,phase_2,,16,block5_phase_2_t16,0.533116,1050.627657,1090.48168,,
33,phase_2,,16,block5_phase_2_t16,0.550639,1050.644805,1090.499203,,
34,phase_2,,16,block5_phase_2_t16,0.567074,1050.661306,1090.515639,,
35,phase_2,,16,block5_phase_2_t16,0.583449,1050.677704,1090.532013,,
36,phase_2,,16,block5_phase_2_t16,0.600142,1050.694264,1090.548706,,
37,phase_2,,16,block5_phase_2_t16,0.617448,1050.711565,1090.566012,,
38,phase_2,,16,block5_phase_2_t16,0.63397,1050.728266,1090.582534,,
39,phase_2,,16,block5_phase_2_t16,0.650685,1050.744882,1090.599249,,
40,phase_2,,16,block5_phase_2_t16,0.667244,1050.761412,1090.615808,,
41,phase_2,,16,block5_phase_2_t16,0.683694,1050.777881,1090.632258,,
42,phase_2,,16,block5_phase_2_t16,0.700539,1050.79499,1090.649104,,
43,phase_2,,16,block5_phase_2_t16,0.717242,1050.81151,1090.665807,,
44,phase_2,,16,block5_phase_2_t16,0.734089,1050.828185,1090.682653,,
45,phase_2,,16,block5_phase_2_t16,0.750463,1050.84456,1090.699027,,
46,phase_2,,16,block5_phase_2_t16,0.767026,1050.861145,1090.715591,,
47,phase_2,,16,block5_phase_2_t16,0.783787,1050.877942,1090.732351,,
48,phase_2,,16,block5_phase_2_t16,0.800672,1050.894679,1090.749237,,
49,phase_2,,16,block5_phase_2_t16,0.817147,1050.911205,1090.765712,,
50,phase_2,,16,block5_phase_2_t16,0.83326,1050.927254,1090.781825,,
51,phase_2,,16,block5_phase_2_t16,0.849956,1050.94434,1090.798521,,
52,phase_2,,16,block5_phase_2_t16,0.866788,1050.960883,1090.815353,,
53,phase_2,,16,block5_phase_2_t16,0.88339,1050.977454,1090.831954,,
54,phase_2,,16,block5_phase_2_t16,0.9,1050.994049,1090.848564,,
55,phase_2,,16,block5_phase_2_t16,0.916625,1051.010665,1090.86519,,
56,phase_2,,16,block5_phase_2_t16,0.933297,1051.027406,1090.881861,,
57,phase_2,,16,block5_phase_2_t16,0.950068,1051.04427,1090.898633,,
58,phase_2,,16,block5_phase_2_t16,0.966643,1051.060683,1090.915208,,
0,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.0,1051.083047,1090.937129,DOMAIN_ONSET_onset,
1,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.011437,1051.093975,1090.948565,,
2,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.028053,1051.110689,1090.965181,,
3,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.044665,1051.127345,1090.981794,,
4,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.061083,1051.143633,1090.998212,,
5,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.077996,1051.160521,1091.015124,,
6,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.094722,1051.177328,1091.031851,,
7,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.111179,1051.193721,1091.048308,,
8,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.1278,1051.210318,1091.064928,,
9,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.144616,1051.227173,1091.081744,,
10,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.161335,1051.243844,1091.098463,,
11,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.177818,1051.260331,1091.114947,,
12,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.194511,1051.277138,1091.131639,,
13,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.211519,1051.294044,1091.148647,,
14,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.227969,1051.310478,1091.165097,,
15,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.244487,1051.327002,1091.181616,,
16,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.261446,1051.343948,1091.198574,,
17,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.278361,1051.360856,1091.215489,,
18,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.294873,1051.377427,1091.232001,,
19,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.312091,1051.394754,1091.24922,,
20,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.328813,1051.411433,1091.265941,,
21,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.345416,1051.428033,1091.282544,,
22,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.362499,1051.445343,1091.299628,,
23,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.379107,1051.461809,1091.316236,,
24,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.395694,1051.478529,1091.332823,,
25,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.41137,1051.493906,1091.348498,,
26,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.428003,1051.510519,1091.365132,,
27,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.444652,1051.527232,1091.381781,,
28,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.461409,1051.543961,1091.398538,,
29,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.478036,1051.560582,1091.415165,,
30,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.495294,1051.577873,1091.432422,,
31,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.511865,1051.594405,1091.448994,,
32,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.528578,1051.611314,1091.465706,,
33,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.545253,1051.627817,1091.482381,,
34,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.561978,1051.644491,1091.499107,,
35,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.578734,1051.661347,1091.515863,,
36,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.595211,1051.677735,1091.532339,,
37,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.611846,1051.694369,1091.548975,,
38,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.628717,1051.711235,1091.565846,,
39,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.645298,1051.727823,1091.582426,,
40,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.662067,1051.745044,1091.599196,,
41,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.678084,1051.760593,1091.615213,,
42,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.694554,1051.777087,1091.631683,,
43,phase_2,DOMAIN_ONSET,16,block5_phase_2_t16,0.711545,1051.79406,1091.648673,,
0,phase_2,CHOICE1,16,block5_phase_2_t16,0.0,1051.8116,1091.666076,CHOICE1_onset,
1,phase_2,CHOICE1,16,block5_phase_2_t16,0.015639,1051.827187,1091.681715,,
2,phase_2,CHOICE1,16,block5_phase_2_t16,0.032327,1051.843849,1091.698403,,
3,phase_2,CHOICE1,16,block5_phase_2_t16,0.048963,1051.860518,1091.715039,,
4,phase_2,CHOICE1,16,block5_phase_2_t16,0.065733,1051.877255,1091.731809,,
5,phase_2,CHOICE1,16,block5_phase_2_t16,0.08238,1051.893928,1091.748456,,
6,phase_2,CHOICE1,16,block5_phase_2_t16,0.099209,1051.910834,1091.765285,,
7,phase_2,CHOICE1,16,block5_phase_2_t16,0.115516,1051.927118,1091.781592,,
8,phase_2,CHOICE1,16,block5_phase_2_t16,0.132284,1051.943832,1091.79836,,
9,phase_2,CHOICE1,16,block5_phase_2_t16,0.148989,1051.960543,1091.815065,,
10,phase_2,CHOICE1,16,block5_phase_2_t16,0.165652,1051.977165,1091.831728,,
11,phase_2,CHOICE1,16,block5_phase_2_t16,0.182244,1051.994366,1091.84832,,
12,phase_2,CHOICE1,16,block5_phase_2_t16,0.199183,1052.010732,1091.865259,,
13,phase_2,CHOICE1,16,block5_phase_2_t16,0.215605,1052.027167,1091.881681,,
14,phase_2,CHOICE1,16,block5_phase_2_t16,0.232173,1052.043698,1091.898249,,
15,phase_2,CHOICE1,16,block5_phase_2_t16,0.249008,1052.060548,1091.915084,,
16,phase_2,CHOICE1,16,block5_phase_2_t16,0.265729,1052.07726,1091.931805,,
17,phase_2,CHOICE1,16,block5_phase_2_t16,0.282283,1052.093818,1091.948359,,
18,phase_2,CHOICE1,16,block5_phase_2_t16,0.298839,1052.111431,1091.964915,,
19,phase_2,CHOICE1,16,block5_phase_2_t16,0.315614,1052.127169,1091.98169,,
20,phase_2,CHOICE1,16,block5_phase_2_t16,0.332095,1052.143545,1091.998171,,
21,phase_2,CHOICE1,16,block5_phase_2_t16,0.348918,1052.160395,1092.014994,,
22,phase_2,CHOICE1,16,block5_phase_2_t16,0.365458,1052.177189,1092.031534,,
23,phase_2,CHOICE1,16,block5_phase_2_t16,0.382452,1052.193982,1092.048528,,
24,phase_2,CHOICE1,16,block5_phase_2_t16,0.398799,1052.210248,1092.064875,,
25,phase_2,CHOICE1,16,block5_phase_2_t16,0.415397,1052.226907,1092.081473,,
26,phase_2,CHOICE1,16,block5_phase_2_t16,0.432694,1052.244353,1092.09877,,
27,phase_2,CHOICE1,16,block5_phase_2_t16,0.44904,1052.260596,1092.115116,,
28,phase_2,CHOICE1,16,block5_phase_2_t16,0.465589,1052.277129,1092.131665,,
29,phase_2,CHOICE1,16,block5_phase_2_t16,0.482291,1052.293979,1092.148367,,
30,phase_2,CHOICE1,16,block5_phase_2_t16,0.4988,1052.310298,1092.164876,,
31,phase_2,CHOICE1,16,block5_phase_2_t16,0.515543,1052.327156,1092.181619,,
32,phase_2,CHOICE1,16,block5_phase_2_t16,0.532281,1052.34384,1092.198357,,
33,phase_2,CHOICE1,16,block5_phase_2_t16,0.548989,1052.360612,1092.215065,,
34,phase_2,CHOICE1,16,block5_phase_2_t16,0.565618,1052.377174,1092.231694,,
35,phase_2,CHOICE1,16,block5_phase_2_t16,0.582284,1052.393847,1092.24836,,
36,phase_2,CHOICE1,16,block5_phase_2_t16,0.598787,1052.410258,1092.264863,,
37,phase_2,CHOICE1,16,block5_phase_2_t16,0.615492,1052.427011,1092.281568,,
38,phase_2,CHOICE1,16,block5_phase_2_t16,0.632266,1052.443803,1092.298341,,
39,phase_2,CHOICE1,16,block5_phase_2_t16,0.648966,1052.460572,1092.315042,,
40,phase_2,CHOICE1,16,block5_phase_2_t16,0.665462,1052.476973,1092.331538,,
41,phase_2,CHOICE1,16,block5_phase_2_t16,0.682219,1052.493813,1092.348295,,
